DeviceID,BayID,FromDay1,StartTime1,ToDay1,EndTime1,Exemption1,Description1,EffectiveOnPH1,TypeDesc1,Duration1,DisabilityExt1,FromDay2,StartTime2,ToDay2,EndTime2,Exemption2,Description2,TypeDesc2,Duration2,DisabilityExt2,EffectiveOnPH2,FromDay3,StartTime3,ToDay3,EndTime3,Exemption3,Description3,TypeDesc3,Duration3,DisabilityExt3,EffectiveOnPH3,FromDay4,StartTime4,ToDay4,EndTime4,Exemption4,Description4,TypeDesc4,Duration4,DisabilityExt4,EffectiveOnPH4,FromDay5,StartTime5,ToDay5,EndTime5,Exemption5,Description5,TypeDesc5,Duration5,DisabilityExt5,EffectiveOnPH5,FromDay6,StartTime6,ToDay6,EndTime6,Exemption6,Description6,TypeDesc6,Duration6,DisabilityExt6,EffectiveOnPH6
18516,663,1,7:30:00,6,20:30:00,,3P MTR M-SAT 7:30-20:30,0,3P Meter,180,360,0,7:30:00,0,18:30:00,,3P SUN 7:30-18:30,3P,180,360,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16022,670,1,0:00:00,0,23:59:59,Disabled Logo,2P DIS M-SUN 0:00-23:59,0,2P Disabled Only,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958,671,1,0:00:00,0,23:59:59,Disabled Logo,2P DIS M-SUN 0:00-23:59,0,2P Disabled Only,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10413,672,1,0:00:00,0,23:59:59,Disabled Logo,2P DIS M-SUN 0:00-23:59,0,2P Disabled Only,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18465,673,1,0:00:00,0,23:59:59,Disabled Logo,2P DIS M-SUN 0:00-23:59,0,2P Disabled Only,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18466,674,1,0:00:00,0,23:59:59,Disabled Logo,2P DIS M-SUN 0:00-23:59,0,2P Disabled Only,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18262,675,1,9:30:00,5,18:30:00,,1P MTR M-F 9:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,6,7:30:00,6,18:30:00,,1P MTR SAT 7.30-6.30PM,1P Meter,60,120,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,
18263,676,1,9:30:00,5,18:30:00,,1P MTR M-F 9:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,6,7:30:00,6,18:30:00,,1P MTR Sat 7.30am to 6.30pm,1P Meter,60,120,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,
18264,677,1,9:30:00,5,18:30:00,,1P MTR M-F 9:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,6,7:30:00,6,18:30:00,,1P MTR Sat 7.30am to 6.30pm,1P Meter,60,120,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,
18265,678,1,9:30:00,5,18:30:00,,1P MTR M-F 9:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,6,7:30:00,6,18:30:00,,1P MTR SAT 7.30-6.30PM,1P Meter,60,120,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,
18266,679,1,9:30:00,5,18:30:00,,1P MTR M-F 9:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,6,7:30:00,6,18:30:00,,1P MTR Sat 7.30am to 6.30pm,1P Meter,60,120,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,
18267,680,1,9:30:00,5,18:30:00,,1P MTR M-F 9:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,6,7:30:00,6,18:30:00,,1P MTR Sat 7.30am to 6.30pm,1P Meter,60,120,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,
18268,681,1,9:30:00,5,18:30:00,,1P MTR M-F 9:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,6,7:30:00,6,18:30:00,,1P MTR Sat 7.30am to 6.30pm,1P Meter,60,120,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,
18269,682,1,7:30:00,6,18:30:00,,1P MTR M-SAT 7:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18270,683,1,7:30:00,6,18:30:00,,1P MTR M-SAT 7:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18271,684,1,7:30:00,6,18:30:00,,1P MTR M-SAT 7:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18272,685,1,7:30:00,6,18:30:00,,1P MTR M-SAT 7:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18273,686,1,7:30:00,6,18:30:00,,1P MTR M-SAT 7:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18274,687,1,7:30:00,6,18:30:00,,1P MTR M-SAT 7:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18275,688,1,7:30:00,6,18:30:00,,1P MTR M-SAT 7:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18276,689,1,7:30:00,0,20:30:00,,4P DIS 7.30-8.30,1,4P Disabled Only,240,0,1,20:30:00,0,23:59:59,,P DIS ONLY 20.30 - 23.59,Disabled Only,1440,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18277,690,1,7:30:00,0,20:30:00,,4P DIS 7.30-8.30,1,4P Disabled Only,240,0,1,20:30:00,0,23:59:59,,P DIS ONLY 20.30 - 23.59,Disabled Only,1440,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18283,696,1,9:30:00,5,18:30:00,,1P TKTA M-F 9.30-6.30PM,0,1P Ticket A,60,120,1,18:30:00,6,20:30:00,,2P TKTA M-SAT 6.30PM - 8.30PM,2P Ticket A,120,240,0,6,7:30:00,6,18:30:00,,1P TKT SAT 7.30-6.30PM,1P Ticket A,60,120,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,
18284,697,1,9:30:00,5,18:30:00,,1P TKTA M-F 9.30-6.30PM,0,1P Ticket A,60,120,1,18:30:00,6,20:30:00,,2P TKTA M-SAT 6.30PM - 8.30PM,2P Ticket A,120,240,0,6,7:30:00,6,18:30:00,,1P TKT SAT 7.30-6.30PM,1P Ticket A,60,120,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,
18285,698,1,9:30:00,5,18:30:00,,1P TKTA M-F 9.30-6.30PM,0,1P Ticket A,60,120,1,18:30:00,6,20:30:00,,2P TKTA M-SAT 6.30PM - 8.30PM,2P Ticket A,120,240,0,6,7:30:00,6,18:30:00,,1P TKT SAT 7.30-6.30PM,1P Ticket A,60,120,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,
18286,699,1,9:30:00,5,18:30:00,,1P TKTA M-F 9.30-6.30PM,0,1P Ticket A,60,120,1,18:30:00,6,20:30:00,,2P TKTA M-SAT 6.30PM - 8.30PM,2P Ticket A,120,240,0,6,7:30:00,6,18:30:00,,1P TKT SAT 7.30-6.30PM,1P Ticket A,60,120,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,
18287,700,1,9:30:00,5,18:30:00,,1P TKTA M-F 9.30-6.30PM,0,1P Ticket A,60,120,1,18:30:00,6,20:30:00,,2P TKTA M-SAT 6.30PM - 8.30PM,2P Ticket A,120,240,0,6,7:30:00,6,18:30:00,,1P TKT SAT 7.30-6.30PM,1P Ticket A,60,120,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,
18288,701,1,9:30:00,5,18:30:00,,1P TKTA M-F 9.30-6.30PM,0,1P Ticket A,60,120,1,18:30:00,6,20:30:00,,2P TKTA M-SAT 6.30PM - 8.30PM,2P Ticket A,120,240,0,6,7:30:00,6,18:30:00,,1P TKT SAT 7.30-6.30PM,1P Ticket A,60,120,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,
18289,702,1,9:30:00,5,18:30:00,,1P TKTA M-F 9.30-6.30PM,0,1P Ticket A,60,120,1,18:30:00,6,20:30:00,,2P TKTA M-SAT 6.30PM - 8.30PM,2P Ticket A,120,240,0,6,7:30:00,6,18:30:00,,1P TKT SAT 7.30-6.30PM,1P Ticket A,60,120,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,
18290,703,1,9:30:00,5,18:30:00,,1P TKTA M-F 9.30-6.30PM,0,1P Ticket A,60,120,1,18:30:00,6,20:30:00,,2P TKTA M-SAT 6.30PM - 8.30PM,2P Ticket A,120,240,0,6,7:30:00,6,18:30:00,,1P TKT SAT 7.30-6.30PM,1P Ticket A,60,120,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,
18291,705,1,0:00:00,0,23:59:59,Disabled Logo,2P DIS M-SUN 0:00-23:59,0,2P Disabled Only,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18292,706,1,7:30:00,0,20:30:00,,2P DIS 7.30AM TO 8.30PM,1,2P Disabled Only,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18294,708,1,7:30:00,0,20:30:00,,2P DIS 7.30AM TO 8.30PM,1,2P Disabled Only,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18295,710,1,9:30:00,5,20:30:00,,2P MTR M-F 9:30-20:30,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18296,712,1,9:30:00,5,20:30:00,,2P MTR M-F 9:30-20:30,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18297,713,1,7:30:00,5,16:30:00,,2P MTR M-F 7.30am - 4.30pm,0,2P Meter,120,240,1,18:30:00,5,20:30:00,,2P MTR M-F 18:30-20:30,2P Meter,120,240,0,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18298,714,1,7:30:00,5,16:30:00,,2P MTR M-F 7.30am - 4.30pm,0,2P Meter,120,240,1,18:30:00,5,20:30:00,,2P MTR M-F 18:30-20:30,2P Meter,120,240,0,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18299,715,1,9:30:00,5,20:30:00,,2P MTR M-F 9:30-20:30,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,0,7:30:00,0,18:30:00,,1P SUN 7:30-18:30,1P,60,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18300,716,1,7:30:00,5,16:30:00,,2P MTR M-F 7.30am - 4.30pm,0,2P Meter,120,240,1,18:30:00,5,20:30:00,,2P MTR M-F 18:30-20:30,2P Meter,120,240,0,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18301,718,1,7:30:00,6,16:30:00,,2P MTR M-SAT 7.30 -16.30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18302,719,1,7:30:00,6,16:30:00,,2P MTR M-SAT 7.30 -16.30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18303,720,1,7:30:00,6,16:30:00,,2P MTR M-SAT 7.30 -16.30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18304,721,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18305,722,1,7:30:00,5,16:30:00,,2P Meter M-F 7.30 TO 4.30,0,2P Meter,120,240,1,16:30:00,5,20:30:00,,2P MTR M-F 16:30-20:30,2P Meter,120,240,0,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,
18345,723,1,7:30:00,6,16:30:00,,2P MTR M-SAT 7.30 -16.30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18307,724,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18309,725,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18310,726,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18313,729,1,9:30:00,5,16:30:00,,2P MTR M-F 9.30 - 16.30,0,2P Meter,120,240,1,18:30:00,5,20:30:00,,2P MTR M-F 18:30-20:30,2P Meter,120,240,0,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,
18314,730,1,9:30:00,5,16:30:00,,2P MTR M-F 9.30 - 16.30,0,2P Meter,120,240,1,18:30:00,5,20:30:00,,2P MTR M-F 18:30-20:30,2P Meter,120,240,0,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,
18315,731,1,9:30:00,5,16:30:00,,2P MTR M-F 9.30 - 16.30,0,2P Meter,120,240,1,18:30:00,5,20:30:00,,2P MTR M-F 18:30-20:30,2P Meter,120,240,0,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,
18316,732,1,9:30:00,5,16:30:00,,2P MTR M-F 9.30 - 16.30,0,2P Meter,120,240,1,18:30:00,5,20:30:00,,2P MTR M-F 18:30-20:30,2P Meter,120,240,0,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,
18317,733,1,9:30:00,5,16:30:00,,2P MTR M-F 9.30 - 16.30,0,2P Meter,120,240,1,18:30:00,5,20:30:00,,2P MTR M-F 18:30-20:30,2P Meter,120,240,0,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,
18318,734,1,9:30:00,5,16:30:00,,2P MTR M-F 9.30 - 16.30,0,2P Meter,120,240,1,18:30:00,5,20:30:00,,2P MTR M-F 18:30-20:30,2P Meter,120,240,0,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,
18319,735,1,7:00:00,5,16:30:00,,2P MTR M-F 7.30 TO 16.30,0,2P Meter,120,240,1,18:30:00,5,20:30:00,,2P MTR M-F 18:30-20:30,2P Meter,120,240,0,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,
18320,736,1,7:00:00,5,16:30:00,,2P MTR M-F 7.30 TO 16.30,0,2P Meter,120,240,1,18:30:00,5,20:30:00,,2P MTR M-F 18:30-20:30,2P Meter,120,240,0,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,
18321,737,1,9:30:00,5,16:30:00,,2P MTR M-F 9.30 - 16.30,0,2P Meter,120,240,1,18:30:00,5,20:30:00,,2P MTR M-F 18:30-20:30,2P Meter,120,240,0,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,
18322,738,1,7:00:00,5,16:30:00,,2P MTR M-F 7.30 TO 16.30,0,2P Meter,120,240,1,18:30:00,5,20:30:00,,2P MTR M-F 18:30-20:30,2P Meter,120,240,0,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,
18323,739,1,9:30:00,5,16:30:00,,2P MTR M-F 9.30 - 16.30,0,2P Meter,120,240,1,18:30:00,5,20:30:00,,2P MTR M-F 18:30-20:30,2P Meter,120,240,0,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,
18324,740,1,9:30:00,5,16:30:00,,2P MTR M-F 9.30 - 16.30,0,2P Meter,120,240,1,18:30:00,5,20:30:00,,2P MTR M-F 18:30-20:30,2P Meter,120,240,0,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,
18325,741,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18326,742,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18327,743,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18328,744,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18329,745,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18330,746,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18331,747,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18332,748,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18333,749,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18334,750,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18335,751,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18336,752,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18337,753,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18338,754,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18339,755,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18340,756,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18341,757,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18342,758,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18343,759,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18344,760,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18347,763,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18348,764,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18349,765,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
