bay_id,st_marker_id,status,location,lat,lon
5053,9830N,Unoccupied,"(-37.825079682243327, 144.97024563346383)",-37.825079682243327,144.97024563346383
5054,9831S,Unoccupied,"(-37.825226873086947, 144.97011046548869)",-37.825226873086947,144.97011046548869
5055,9832N,Present,"(-37.825087851297596, 144.97021798093562)",-37.825087851297596,144.97021798093562
5056,9833S,Unoccupied,"(-37.825245599878045, 144.97004624797617)",-37.825245599878045,144.97004624797617
5057,9834N,Present,"(-37.825096028961077, 144.97018973803739)",-37.825096028961077,144.97018973803739
5058,9835S,Unoccupied,"(-37.825264318076023, 144.96998205789635)",-37.825264318076023,144.96998205789635
5059,9836N,Present,"(-37.825127831322007, 144.97007995072713)",-37.825127831322007,144.97007995072713
5061,9838N,Present,"(-37.825135950138616, 144.97005247436377)",-37.825135950138616,144.97005247436377
1051,973W,Present,"(-37.818703432340158, 144.96227548274419)",-37.818703432340158,144.96227548274419
5060,9837S,Unoccupied,"(-37.825283012877108, 144.96991794970774)",-37.825283012877108,144.96991794970774
1053,977W,Unoccupied,"(-37.818609084976842, 144.96223234915556)",-37.818609084976842,144.96223234915556
5048,9825S,Unoccupied,"(-37.825171155460318, 144.97030193192643)",-37.825171155460318,144.97030193192643
1011,957W,Present,"(-37.812064200760091, 144.96205194632762)",-37.812064200760091,144.96205194632762
5062,9839S,Unoccupied,"(-37.825301673169051, 144.96985395828017)",-37.825301673169051,144.96985395828017
5063,9840N,Present,"(-37.8251441830609, 144.97002448776215)",-37.8251441830609,144.97002448776215
5067,9844N,Unoccupied,"(-37.82516026606384, 144.96996859355033)",-37.82516026606384,144.96996859355033
5068,9845S,Unoccupied,"(-37.825357475981583, 144.96966259427438)",-37.825357475981583,144.96966259427438
5069,9846N,Present,"(-37.825168430880197, 144.96994074837238)",-37.825168430880197,144.96994074837238
5071,9848N,Unoccupied,"(-37.825176512751852, 144.969912839806)",-37.825176512751852,144.969912839806
5072,9850N,Unoccupied,"(-37.825184587322568, 144.96988512703479)",-37.825184587322568,144.96988512703479
5073,9852N,Unoccupied,"(-37.825192689085284, 144.96985752649502)",-37.825192689085284,144.96985752649502
5074,9854N,Present,"(-37.825200793837226, 144.96982961844191)",-37.825200793837226,144.96982961844191
5076,9858N,Present,"(-37.825217228331951, 144.969773706127)",-37.825217228331951,144.969773706127
5077,9860N,Unoccupied,"(-37.82522530579628, 144.96974542685717)",-37.82522530579628,144.96974542685717
5078,9862N,Present,"(-37.825233402659165, 144.96971793937729)",-37.825233402659165,144.96971793937729
5083,9872N,Present,"(-37.825274591170142, 144.96957888490863)",-37.825274591170142,144.96957888490863
5084,9878N,Unoccupied,"(-37.825421478021113, 144.96907612532135)",-37.825421478021113,144.96907612532135
5085,9880N,Unoccupied,"(-37.825431564003324, 144.96904054680948)",-37.825431564003324,144.96904054680948
5086,9882N,Unoccupied,"(-37.825440929714404, 144.96900816643318)",-37.825440929714404,144.96900816643318
5088,9886N,Present,"(-37.825457329460363, 144.96895222730694)",-37.825457329460363,144.96895222730694
5089,9887S,Present,"(-37.82555494280291, 144.96898758141737)",-37.82555494280291,144.96898758141737
5092,9890N,Unoccupied,"(-37.825473138665132, 144.96889751075298)",-37.825473138665132,144.96889751075298
5093,9891S,Present,"(-37.825590998523289, 144.96886373314172)",-37.825590998523289,144.96886373314172
5095,9893S,Present,"(-37.825609665450258, 144.96879961204431)",-37.825609665450258,144.96879961204431
5096,9894N,Present,"(-37.825489237534789, 144.96884267392758)",-37.825489237534789,144.96884267392758
5097,9895S,Unoccupied,"(-37.825628298760165, 144.96873560774605)",-37.825628298760165,144.96873560774605
5070,9847S,Present,"(-37.82537644463801, 144.96959848963277)",-37.82537644463801,144.96959848963277
5075,9856N,Unoccupied,"(-37.825208989607134, 144.96980166457712)",-37.825208989607134,144.96980166457712
5082,9870N,Unoccupied,"(-37.825265851636956, 144.96960663671328)",-37.825265851636956,144.96960663671328
5079,9864N,Unoccupied,"(-37.82524146244765, 144.96968981910175)",-37.82524146244765,144.96968981910175
5064,9841S,Unoccupied,"(-37.8253202292222, 144.96979032702333)",-37.8253202292222,144.96979032702333
5066,9843S,Unoccupied,"(-37.825338856212895, 144.96972680509745)",-37.825338856212895,144.96972680509745
5090,9888N,Present,"(-37.825465279381319, 144.96892484498784)",-37.825465279381319,144.96892484498784
5081,9868N,Unoccupied,"(-37.825257750561562, 144.96963452680458)",-37.825257750561562,144.96963452680458
5065,9842N,Unoccupied,"(-37.82515224158216, 144.96999657214053)",-37.82515224158216,144.96999657214053
5098,9896N,Present,"(-37.825497418475067, 144.96881503904098)",-37.825497418475067,144.96881503904098
5100,9898N,Present,"(-37.825505524912877, 144.96878711896767)",-37.825505524912877,144.96878711896767
5101,9899S,Unoccupied,"(-37.82566542745289, 144.9686084299646)",-37.82566542745289,144.9686084299646
637,98E,Unoccupied,"(-37.808749058520263, 144.9719595730312)",-37.808749058520263,144.9719595730312
5102,9900N,Present,"(-37.825513489255101, 144.9687595087068)",-37.825513489255101,144.9687595087068
5104,9902N,Present,"(-37.825521574825913, 144.9687321022908)",-37.825521574825913,144.9687321022908
5105,9903S,Unoccupied,"(-37.825701536095281, 144.96848303007926)",-37.825701536095281,144.96848303007926
5106,9904N,Present,"(-37.82552960255795, 144.96870453800989)",-37.82552960255795,144.96870453800989
1894,990E,Present,"(-37.818182532146849, 144.96280364509909)",-37.818182532146849,144.96280364509909
5109,9910N,Unoccupied,"(-37.825553805479657, 144.96862198393421)",-37.825553805479657,144.96862198393421
5110,9912N,Present,"(-37.825561798154773, 144.96859413337526)",-37.825561798154773,144.96859413337526
5111,9914N,Unoccupied,"(-37.825569877634777, 144.9685670312634)",-37.825569877634777,144.9685670312634
5112,9916N,Present,"(-37.825577844802531, 144.96853934790869)",-37.825577844802531,144.96853934790869
5113,9918N,Unoccupied,"(-37.825585934921179, 144.96851163019656)",-37.825585934921179,144.96851163019656
5114,9920N,Unoccupied,"(-37.82559389862962, 144.96848395712462)",-37.82559389862962,144.96848395712462
5115,9922N,Present,"(-37.825601988744758, 144.96845701189937)",-37.825601988744758,144.96845701189937
5117,9926N,Unoccupied,"(-37.825618079578746, 144.96840149568447)",-37.825618079578746,144.96840149568447
5118,9928N,Unoccupied,"(-37.825626699208271, 144.96837398365199)",-37.825626699208271,144.96837398365199
5120,9932N,Present,"(-37.825848607787272, 144.96762960037509)",-37.825848607787272,144.96762960037509
5121,9934N,Present,"(-37.825856016479037, 144.96760459881111)",-37.825856016479037,144.96760459881111
5122,9935S,Present,"(-37.825950992489354, 144.9676286103863)",-37.825950992489354,144.9676286103863
5123,9936N,Unoccupied,"(-37.825863337083526, 144.96757931547796)",-37.825863337083526,144.96757931547796
5125,9938N,Present,"(-37.825870725762876, 144.96755431159625)",-37.825870725762876,144.96755431159625
5126,9939S,Present,"(-37.825988025073528, 144.96750181404423)",-37.825988025073528,144.96750181404423
5128,9941S,Unoccupied,"(-37.826006626603601, 144.96743791676784)",-37.826006626603601,144.96743791676784
5129,9942N,Unoccupied,"(-37.825885269131497, 144.96750382679261)",-37.825885269131497,144.96750382679261
5130,9943S,Present,"(-37.826025251065474, 144.9673739387342)",-37.826025251065474,144.9673739387342
5131,9944N,Present,"(-37.825892674819144, 144.96747883549938)",-37.825892674819144,144.96747883549938
5132,9945S,Present,"(-37.826043829576435, 144.9673101198764)",-37.826043829576435,144.9673101198764
5127,9940N,Present,"(-37.825878036595597, 144.967529060902)",-37.825878036595597,144.967529060902
5119,9930N,Unoccupied,"(-37.825842693426033, 144.96765519540975)",-37.825842693426033,144.96765519540975
5107,9906N,Unoccupied,"(-37.825537592433335, 144.96867719826153)",-37.825537592433335,144.96867719826153
5099,9897S,Unoccupied,"(-37.825646827394195, 144.96867196304143)",-37.825646827394195,144.96867196304143
5133,9946N,Present,"(-37.825899995846413, 144.96745355215461)",-37.825899995846413,144.96745355215461
5134,9947S,Unoccupied,"(-37.826062390987715, 144.96724635821238)",-37.826062390987715,144.96724635821238
5136,9949S,Unoccupied,"(-37.826080942201557, 144.96718263204252)",-37.826080942201557,144.96718263204252
1057,994E,Present,"(-37.818460764002815, 144.96241248448132)",-37.818460764002815,144.96241248448132
5137,9950N,Present,"(-37.825914736998939, 144.96740310224476)",-37.825914736998939,144.96740310224476
5139,9952N,Unoccupied,"(-37.825922046075505, 144.96737764192937)",-37.825922046075505,144.96737764192937
5142,9955S,Present,"(-37.826135354603707, 144.96699666752312)",-37.826135354603707,144.96699666752312
5143,9956N,Present,"(-37.825936870987498, 144.96732739299202)",-37.825936870987498,144.96732739299202
5146,9962N,Unoccupied,"(-37.825959107857805, 144.96725084421467)",-37.825959107857805,144.96725084421467
5148,9966N,Unoccupied,"(-37.825974060786066, 144.96719954729059)",-37.825974060786066,144.96719954729059
5149,9968N,Present,"(-37.825981382574398, 144.9671744276539)",-37.825981382574398,144.9671744276539
5151,9972N,Present,"(-37.825996109564727, 144.96712414543558)",-37.825996109564727,144.96712414543558
5155,9980N,Present,"(-37.826054338059507, 144.96692366307823)",-37.826054338059507,144.96692366307823
5156,9982N,Unoccupied,"(-37.826062243784392, 144.96689826739038)",-37.826062243784392,144.96689826739038
1058,998E,Present,"(-37.818413472941707, 144.96239044876523)",-37.818413472941707,144.96239044876523
639,C100,Present,"(-37.8088965609683, 144.97190792792816)",-37.8088965609683,144.97190792792816
1059,C1000,Unoccupied,"(-37.818462117101419, 144.96229051052512)",-37.818462117101419,144.96229051052512
1060,C1004,Present,"(-37.81840298638469, 144.96226329679814)",-37.81840298638469,144.96226329679814
1061,C1008,Unoccupied,"(-37.818381247949667, 144.96225341265796)",-37.818381247949667,144.96225341265796
1062,C1012,Unoccupied,"(-37.818359562135392, 144.9622436270574)",-37.818359562135392,144.9622436270574
1063,C1016,Present,"(-37.818337875439298, 144.9622338426226)",-37.818337875439298,144.9622338426226
1064,C1020,Present,"(-37.818316458874591, 144.96222414959692)",-37.818316458874591,144.96222414959692
1065,C1024,Present,"(-37.818294772157401, 144.96221436403749)",-37.818294772157401,144.96221436403749
1067,C1032,Present,"(-37.818215561509362, 144.96217905764118)",-37.818215561509362,144.96217905764118
1068,C1036,Unoccupied,"(-37.818193874808493, 144.96216927324261)",-37.818193874808493,144.96216927324261
5144,9958N,Unoccupied,"(-37.825944425512731, 144.96730189945811)",-37.825944425512731,144.96730189945811
640,C104,Present,"(-37.80887308059522, 144.97189713846942)",-37.80887308059522,144.97189713846942
5138,9951S,Unoccupied,"(-37.826099556319534, 144.96711904843448)",-37.826099556319534,144.96711904843448
5145,9960N,Present,"(-37.825951786052713, 144.96727596383687)",-37.825951786052713,144.96727596383687
5140,9953S,Present,"(-37.826118119768168, 144.96705492134726)",-37.826118119768168,144.96705492134726
5153,9976N,Present,"(-37.826039329256673, 144.96697516104911)",-37.826039329256673,144.96697516104911
5147,9964N,Present,"(-37.825966584554877, 144.96722519547126)",-37.825966584554877,144.96722519547126
1070,C1044,Present,"(-37.818150771517097, 144.96214979472961)",-37.818150771517097,144.96214979472961
1071,C1046,Present,"(-37.818099083590738, 144.96212474280668)",-37.818099083590738,144.96212474280668
1073,C1050,Present,"(-37.818055980292783, 144.96210526434237)",-37.818055980292783,144.96210526434237
1077,C1058,Unoccupied,"(-37.817414044749128, 144.96181373872707)",-37.817414044749128,144.96181373872707
1078,C1060,Unoccupied,"(-37.817336468527273, 144.96177961918369)",-37.817336468527273,144.96177961918369
1079,C1062,Unoccupied,"(-37.817313577045056, 144.96176920940934)",-37.817313577045056,144.96176920940934
1080,C1064,Unoccupied,"(-37.817289445084604, 144.96175803939457)",-37.817289445084604,144.96175803939457
1081,C1066,Unoccupied,"(-37.817264808006087, 144.96174682384395)",-37.817264808006087,144.96174682384395
1082,C1068,Unoccupied,"(-37.81724191652124, 144.96173606102218)",-37.81724191652124,144.96173606102218
1084,C1072,Unoccupied,"(-37.817191542488729, 144.96171347817068)",-37.817191542488729,144.96171347817068
1085,C1074,Unoccupied,"(-37.81716904697619, 144.96170296913738)",-37.81716904697619,144.96170296913738
1087,C1082,Unoccupied,"(-37.81644492220893, 144.96136156439067)",-37.81644492220893,144.96136156439067
1088,C1084,Unoccupied,"(-37.816422030693339, 144.9613508017992)",-37.816422030693339,144.9613508017992
1090,C1088,Present,"(-37.816381414287264, 144.96133211454429)",-37.816381414287264,144.96133211454429
1091,C1090,Unoccupied,"(-37.816333559765859, 144.96131095685934)",-37.816333559765859,144.96131095685934
1093,C1094,Unoccupied,"(-37.816291570007323, 144.96129172894734)",-37.816291570007323,144.96129172894734
1095,C1098,Unoccupied,"(-37.816223241046885, 144.96126077751956)",-37.816223241046885,144.96126077751956
1096,C1100,Unoccupied,"(-37.816202367016615, 144.96125088297021)",-37.816202367016615,144.96125088297021
1098,C1104,Present,"(-37.816160007002978, 144.96123111334688)",-37.816160007002978,144.96123111334688
1099,C1106,Present,"(-37.816112796739077, 144.96121071794823)",-37.816112796739077,144.96121071794823
5165,C1107,Unoccupied,"(-37.81563518099307, 144.96099024815436)",-37.81563518099307,144.96099024815436
1100,C1108,Present,"(-37.816091417075292, 144.9612007376478)",-37.816091417075292,144.9612007376478
5164,C1109,Present,"(-37.815610682140317, 144.96097898496004)",-37.815610682140317,144.96097898496004
5163,C1111,Present,"(-37.815586220630095, 144.96096774400814)",-37.815586220630095,144.96096774400814
5161,C1115,Unoccupied,"(-37.815501997415218, 144.96092357056079)",-37.815501997415218,144.96092357056079
5160,C1117,Present,"(-37.815477433188093, 144.96091256804297)",-37.815477433188093,144.96091256804297
1101,C1118,Present,"(-37.814615283014305, 144.96052064162018)",-37.814615283014305,144.96052064162018
5159,C1119,Unoccupied,"(-37.815419315796433, 144.96088500084596)",-37.815419315796433,144.96088500084596
1102,C1120,Unoccupied,"(-37.814592525164883, 144.96051024919291)",-37.814592525164883,144.96051024919291
5158,C1121,Present,"(-37.815394713890242, 144.96087379423869)",-37.815394713890242,144.96087379423869
1072,C1048,Present,"(-37.818077667018031, 144.96211504984103)",-37.818077667018031,144.96211504984103
1103,C1122,Unoccupied,"(-37.814569507508537, 144.96049938488201)",-37.814569507508537,144.96049938488201
1105,C1126,Present,"(-37.814521734306254, 144.96047730521923)",-37.814521734306254,144.96047730521923
1106,C1128,Unoccupied,"(-37.814472500090147, 144.96045528001289)",-37.814472500090147,144.96045528001289
1107,C1130,Present,"(-37.814450042471094, 144.9604447828165)",-37.814450042471094,144.9604447828165
1108,C1132,Present,"(-37.814426227122226, 144.96043378358581)",-37.814426227122226,144.96043378358581
1111,C1138,Present,"(-37.814327509959256, 144.9603886779804)",-37.814327509959256,144.9603886779804
1112,C1140,Unoccupied,"(-37.814305094817414, 144.96037824507238)",-37.814305094817414,144.96037824507238
1114,C1144,Present,"(-37.814260951395546, 144.96035712505841)",-37.814260951395546,144.96035712505841
1116,C1148,Unoccupied,"(-37.814188026267857, 144.96032405976388)",-37.814188026267857,144.96032405976388
1117,C1150,Present,"(-37.813847198445018, 144.96017190874858)",-37.813847198445018,144.96017190874858
1119,C1154,Unoccupied,"(-37.813801023207319, 144.96015022982454)",-37.813801023207319,144.96015022982454
1122,C1160,Present,"(-37.813704950542473, 144.96010638519451)",-37.813704950542473,144.96010638519451
1125,C1166,Unoccupied,"(-37.813636377210685, 144.96007474234605)",-37.813636377210685,144.96007474234605
1128,C1172,Present,"(-37.813542362678326, 144.96003168701873)",-37.813542362678326,144.96003168701873
1129,C1174,Present,"(-37.813521194076728, 144.96002194552517)",-37.813521194076728,144.96002194552517
1131,C1178,Unoccupied,"(-37.813452084418515, 144.95999061169522)",-37.813452084418515,144.95999061169522
1132,C1182,Unoccupied,"(-37.813428181554883, 144.95997935114372)",-37.813428181554883,144.95997935114372
1137,C1206,Present,"(-37.812580413881349, 144.95959417685646)",-37.812580413881349,144.95959417685646
